PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"2586373","A correlated noise reduction algorithm for dual-energy digital subtraction angiography","McCollough CH, Van Lysel MS, Peppler WW, Mistretta CA.","Med Phys. 1989 Nov-Dec;16(6):873-80. doi: 10.1118/1.596436.","McCollough CH","Med Phys","1989","1989/11/01","","","10.1118/1.596436"
"2586372","Performance characteristics of a real-time digital x-ray fluoroscopic system using an intensified charge injection device camera and CsI:Na crystal","Atari NA.","Med Phys. 1989 Nov-Dec;16(6):862-72. doi: 10.1118/1.596312.","Atari NA","Med Phys","1989","1989/11/01","","","10.1118/1.596312"
"2586371","Quantitative measurement of small-angle gamma ray scattering from water, nylon, and Lucite","Bradley DA, Dance DR, Evans SH, Jones CH.","Med Phys. 1989 Nov-Dec;16(6):851-7. doi: 10.1118/1.596310.","Bradley DA","Med Phys","1989","1989/11/01","","","10.1118/1.596310"
"2586370","Real-time distortionless high-factor compression scheme","Liénard J.","Med Phys. 1989 Nov-Dec;16(6):845-50. doi: 10.1118/1.596309.","Liénard J","Med Phys","1989","1989/11/01","","","10.1118/1.596309"
"2586369","A comparison using tissue electrical properties and temperature rise to determine relative absorption of microwave power in malignant tissue","Joines WT, Shrivastav S, Jirtle RL.","Med Phys. 1989 Nov-Dec;16(6):840-4. doi: 10.1118/1.596308.","Joines WT","Med Phys","1989","1989/11/01","","","10.1118/1.596308"
"2586368","The 1989 Coolidge Award address. A tribute to teachers","Hendee WR.","Med Phys. 1989 Nov-Dec;16(6):837-9. doi: 10.1118/1.596435.","Hendee WR","Med Phys","1989","1989/11/01","","","10.1118/1.596435"
"2511400","Measurement of dose distributions using film in therapeutic electron beams","Shiu AS, Otte VA, Hogstrom KR.","Med Phys. 1989 Nov-Dec;16(6):911-5. doi: 10.1118/1.596409.","Shiu AS","Med Phys","1989","1989/11/01","","","10.1118/1.596409"
"2511399","An isodose shift technique for obliquely incident electron beams","Ulin K, Sternick ES.","Med Phys. 1989 Nov-Dec;16(6):905-10. doi: 10.1118/1.596316.","Ulin K","Med Phys","1989","1989/11/01","","","10.1118/1.596316"
"2511398","The use of carbon-loaded thermoluminescent dosimeters for the measurement of surface doses in megavoltage x-ray beams","Thomas SJ, Palmer N.","Med Phys. 1989 Nov-Dec;16(6):902-4. doi: 10.1118/1.596315.","Thomas SJ","Med Phys","1989","1989/11/01","","","10.1118/1.596315"
"2511397","Optimization of parameters for fitting linear accelerator photon beams using a modified CBEAM model","Ayyangar K, Daftari I, Palta J, Suntharalingam N.","Med Phys. 1989 Nov-Dec;16(6):896-901. doi: 10.1118/1.596314.","Ayyangar K","Med Phys","1989","1989/11/01","","","10.1118/1.596314"
"2511396","Comparison of methods to determine electron pencil beam spread in tissue-equivalent media","Sandison GA, Huda W, Savoie D, Battista JJ.","Med Phys. 1989 Nov-Dec;16(6):881-8. doi: 10.1118/1.596437.","Sandison GA","Med Phys","1989","1989/11/01","","","10.1118/1.596437"
"2811765","Comments on ""Radial dose distribution of 192Ir and 137Cs seed sources""","Meli JA, Meigooni AS, Nath R.","Med Phys. 1989 Sep-Oct;16(5):824-5. doi: 10.1118/1.596305.","Meli JA","Med Phys","1989","1989/09/01","","","10.1118/1.596305"
"2811764","Improved detectability in low signal-to-noise ratio magnetic resonance images by means of a phase-corrected real reconstruction","Bernstein MA, Thomasson DM, Perman WH.","Med Phys. 1989 Sep-Oct;16(5):813-7. doi: 10.1118/1.596304.","Bernstein MA","Med Phys","1989","1989/09/01","","","10.1118/1.596304"
"2811763","Multiphoton, time-of-flight three-dimensional radionuclide imaging","Powell MD.","Med Phys. 1989 Sep-Oct;16(5):809-12. doi: 10.1118/1.596340.","Powell MD","Med Phys","1989","1989/09/01","","","10.1118/1.596340"
"2811762","Equations for Ngas and Nair in terms of Nx and Nk","Attix FH.","Med Phys. 1989 Sep-Oct;16(5):803-6. doi: 10.1118/1.596410.","Attix FH","Med Phys","1989","1989/09/01","","","10.1118/1.596410"
"2811761","Effects of axial spatial resolution and sampling on object detectability and contrast for multiplanar position emission tomography","Kearfott KJ, Kluksdahl EM.","Med Phys. 1989 Sep-Oct;16(5):785-90. doi: 10.1118/1.596431.","Kearfott KJ","Med Phys","1989","1989/09/01","","","10.1118/1.596431"
"2811760","Eddy current disruption: effect on nuclear magnetic resonance coil impedance and power loss","Harpen MD.","Med Phys. 1989 Sep-Oct;16(5):781-4. doi: 10.1118/1.596336.","Harpen MD","Med Phys","1989","1989/09/01","","","10.1118/1.596336"
"2811759","Effect of finite phosphor thickness on detective quantum efficiency","Nishikawa RM, Yaffe MJ, Holmes RB.","Med Phys. 1989 Sep-Oct;16(5):773-80. doi: 10.1118/1.596335.","Nishikawa RM","Med Phys","1989","1989/09/01","","","10.1118/1.596335"
"2811758","A technique for measuring regional bone mineral density in human lumbar vertebral bodies","Cody DD, Flynn MJ, Vickers DS.","Med Phys. 1989 Sep-Oct;16(5):766-72. doi: 10.1118/1.596430.","Cody DD","Med Phys","1989","1989/09/01","","","10.1118/1.596430"
"2811757","A review of mammography test objects for the calibration of resolution, contrast, and exposure","Kimme-Smith C, Bassett LW, Gold RH.","Med Phys. 1989 Sep-Oct;16(5):758-65. doi: 10.1118/1.596334.","Kimme-Smith C","Med Phys","1989","1989/09/01","","","10.1118/1.596334"
"2811756","Two interpolating filters for scatter estimation","Wagner FC, Macovski A, Nishimura DG.","Med Phys. 1989 Sep-Oct;16(5):747-57. doi: 10.1118/1.596333.","Wagner FC","Med Phys","1989","1989/09/01","","","10.1118/1.596333"
"2640552","Image formats: five years after the AAPM standard for digital image interchange","Maguire GQ Jr, Noz ME.","Med Phys. 1989 Sep-Oct;16(5):818-23. doi: 10.1118/1.596433.","Maguire GQ Jr","Med Phys","1989","1989/09/01","","","10.1118/1.596433"
"2509872","Lead shielding thickness for dose reduction of 5 MeV electrons","Prasad SG, Parthasaradhi K, Lee Y, Garces R.","Med Phys. 1989 Sep-Oct;16(5):807-8. doi: 10.1118/1.596432.","Prasad SG","Med Phys","1989","1989/09/01","","","10.1118/1.596432"
"2509871","Scatter factor corrections for elongated fields","Higgins PD, Sohn WH, Sibata CH, McCarthy WA.","Med Phys. 1989 Sep-Oct;16(5):800-2. doi: 10.1118/1.596339.","Higgins PD","Med Phys","1989","1989/09/01","","","10.1118/1.596339"
"2509870","The dosimetric properties of an intraoperative radiation therapy applicator system for a Mevatron-80","Nelson CE, Cook R, Rakfal S.","Med Phys. 1989 Sep-Oct;16(5):794-9. doi: 10.1118/1.596338.","Nelson CE","Med Phys","1989","1989/09/01","","","10.1118/1.596338"
"2509869","Measurement of replacement factors for a parallel-plate chamber","Goswami GC, Kase KR.","Med Phys. 1989 Sep-Oct;16(5):791-3. doi: 10.1118/1.596337.","Goswami GC","Med Phys","1989","1989/09/01","","","10.1118/1.596337"
"2509868","Low-energy imaging with high-energy bremsstrahlung beams","Galbraith DM.","Med Phys. 1989 Sep-Oct;16(5):734-46. doi: 10.1118/1.596332.","Galbraith DM","Med Phys","1989","1989/09/01","","","10.1118/1.596332"
"2509867","Tissue doses from radiotherapy of cancer of the uterine cervix","Stovall M, Smith SA, Rosenstein M.","Med Phys. 1989 Sep-Oct;16(5):726-33. doi: 10.1118/1.596331.","Stovall M","Med Phys","1989","1989/09/01","","","10.1118/1.596331"
"2509866","Electron dose calculation using multiple-scattering theory: thin planar inhomogeneities","Jette D, Lanzl LH, Pagnamenta A, Rozenfeld M, Bernard D, Kao M, Sabbas AM.","Med Phys. 1989 Sep-Oct;16(5):712-25. doi: 10.1118/1.596330.","Jette D","Med Phys","1989","1989/09/01","","","10.1118/1.596330"
"2509865","Electron dose calculation using multiple-scattering theory: second-order multiple-scattering theory","Jette D, Bielajew A.","Med Phys. 1989 Sep-Oct;16(5):698-711. doi: 10.1118/1.596329.","Jette D","Med Phys","1989","1989/09/01","","","10.1118/1.596329"
"2509864","Electron dose rate and photon contamination in electron arc therapy","Pla M, Podgorsak EB, Pla C.","Med Phys. 1989 Sep-Oct;16(5):692-7. doi: 10.1118/1.596328.","Pla M","Med Phys","1989","1989/09/01","","","10.1118/1.596328"
"2509863","On the use of effective dose in the treatment planning of high linear-energy-transfer radiation","Lam GK.","Med Phys. 1989 Sep-Oct;16(5):687-91. doi: 10.1118/1.596439.","Lam GK","Med Phys","1989","1989/09/01","","","10.1118/1.596439"
"2770639","Comments on: ""Absorbed Dose Comparison Among Commercial Ionization Chambers in Polystyrene and Acrylic Phantoms""","Spokas JJ.","Med Phys. 1989 Jul-Aug;16(4):663-4. doi: 10.1118/1.596429.","Spokas JJ","Med Phys","1989","1989/07/01","","","10.1118/1.596429"
"2770638","Effective atomic numbers of biological materials in the energy region 1 to 50 MeV for photons, electrons, and He ions","Parthasaradhi K, Rao BM, Prasad SG.","Med Phys. 1989 Jul-Aug;16(4):653-4. doi: 10.1118/1.596325.","Parthasaradhi K","Med Phys","1989","1989/07/01","","","10.1118/1.596325"
"2770637","Design of apparatus for precise x-ray dose chamber calibrations","Zeitz L, Schwar R, Miodownik S.","Med Phys. 1989 Jul-Aug;16(4):644-7. doi: 10.1118/1.596323.","Zeitz L","Med Phys","1989","1989/07/01","","","10.1118/1.596323"
"2770636","Dose parameters of 125I and 192Ir seed sources","Weaver KA, Smith V, Huang D, Barnett C, Schell MC, Ling C.","Med Phys. 1989 Jul-Aug;16(4):636-43. doi: 10.1118/1.596322.","Weaver KA","Med Phys","1989","1989/07/01","","","10.1118/1.596322"
"2770635","Dose anisotropy around an Au-198 seed source","Jani SK, Pennington EC, Knosp BM.","Med Phys. 1989 Jul-Aug;16(4):632-5. doi: 10.1118/1.596321.","Jani SK","Med Phys","1989","1989/07/01","","","10.1118/1.596321"
"2770634","The accuracy of single-seed dose superposition for I-125 implants","Burns GS, Raeside DE.","Med Phys. 1989 Jul-Aug;16(4):627-31. doi: 10.1118/1.596320.","Burns GS","Med Phys","1989","1989/07/01","","","10.1118/1.596320"
"2770633","Optical dosimetry for interstitial photodynamic therapy","Arnfield MR, Tulip J, Chetner M, McPhee MS.","Med Phys. 1989 Jul-Aug;16(4):602-8. doi: 10.1118/1.596361.","Arnfield MR","Med Phys","1989","1989/07/01","","","10.1118/1.596361"
"2770632","Collapsed cone convolution of radiant energy for photon dose calculation in heterogeneous media","Ahnesjö A.","Med Phys. 1989 Jul-Aug;16(4):577-92. doi: 10.1118/1.596360.","Ahnesjö A","Med Phys","1989","1989/07/01","","","10.1118/1.596360"
"2770631","A study of motion in gastrointestinal x-ray fluoroscopy","Nguyen TC, Rowlands JA.","Med Phys. 1989 Jul-Aug;16(4):569-76. doi: 10.1118/1.596359.","Nguyen TC","Med Phys","1989","1989/07/01","","","10.1118/1.596359"
"2770630","Maximum likelihood analysis of free-response receiver operating characteristic (FROC) data","Chakraborty DP.","Med Phys. 1989 Jul-Aug;16(4):561-8. doi: 10.1118/1.596358.","Chakraborty DP","Med Phys","1989","1989/07/01","","","10.1118/1.596358"
"2770629","System for digital acquisition of gastrointestinal images","Rowlands JA, Hynes DM, Edmonds EW.","Med Phys. 1989 Jul-Aug;16(4):553-60. doi: 10.1118/1.596357.","Rowlands JA","Med Phys","1989","1989/07/01","","","10.1118/1.596357"
"2770628","The effect of breast composition on absorbed dose and image contrast","Skubic SE, Fatouros PP.","Med Phys. 1989 Jul-Aug;16(4):544-52. doi: 10.1118/1.596356.","Skubic SE","Med Phys","1989","1989/07/01","","","10.1118/1.596356"
"2770627","Radionuclide synthetic Fourier images of cardiac wall motion abnormalities","Sychra JJ, Pavel DG, Olea E.","Med Phys. 1989 Jul-Aug;16(4):537-43. doi: 10.1118/1.596355.","Sychra JJ","Med Phys","1989","1989/07/01","","","10.1118/1.596355"
"2770626","Measurement of diagnostic x-ray spectra using a silicon photodiode","Aoki K, Koyama M.","Med Phys. 1989 Jul-Aug;16(4):529-36. doi: 10.1118/1.596354.","Aoki K","Med Phys","1989","1989/07/01","","","10.1118/1.596354"
"2770625","In vivo measurement of cortical bone lead using polarized x rays","Wielopolski L, Rosen JF, Slatkin DN, Zhang R, Kalef-Ezra JA, Rothman JC, Maryanski M, Jenks ST.","Med Phys. 1989 Jul-Aug;16(4):521-8. doi: 10.1118/1.596353.","Wielopolski L","Med Phys","1989","1989/07/01","","","10.1118/1.596353"
"2549354","Temperature measurements during ultrasound hyperthermia","Hynynen K, Edwards DK.","Med Phys. 1989 Jul-Aug;16(4):618-26. doi: 10.1118/1.596364.","Hynynen K","Med Phys","1989","1989/07/01","","","10.1118/1.596364"
"2549353","Variable versus fixed modulation of proton beams for treatments in the cranium","Urie MM, Goitein M.","Med Phys. 1989 Jul-Aug;16(4):593-601. doi: 10.1118/1.596428.","Urie MM","Med Phys","1989","1989/07/01","","","10.1118/1.596428"
"2505032","Film dosimetry of small elongated electron beams for treatment planning","Niroomand-Rad A.","Med Phys. 1989 Jul-Aug;16(4):655-62. doi: 10.1118/1.596326.","Niroomand-Rad A","Med Phys","1989","1989/07/01","","","10.1118/1.596326"
"2505031","Radiation therapy and clinical physics practices in the midwest (1982-1986)","DeWerd LA, Light MC, Liss MM, Mesina CF.","Med Phys. 1989 Jul-Aug;16(4):648-52. doi: 10.1118/1.596324.","DeWerd LA","Med Phys","1989","1989/07/01","","","10.1118/1.596324"
"2505030","Long term variation in beam symmetry as a function of gantry angle for a computer-controlled linear accelerator","Loyd MD, Lane RG, Laxton J, Chow CH, Rosen II.","Med Phys. 1989 Jul-Aug;16(4):614-7. doi: 10.1118/1.596363.","Loyd MD","Med Phys","1989","1989/07/01","","","10.1118/1.596363"
"2505029","Dose enhancement in buildup region by lead, aluminum, and lucite absorbers for 15 MVp photon beam","Ciesielski B, Reinstein LE, Wielopolski L, Meek A.","Med Phys. 1989 Jul-Aug;16(4):609-13. doi: 10.1118/1.596362.","Ciesielski B","Med Phys","1989","1989/07/01","","","10.1118/1.596362"
"2739624","A video-based patient contour acquisition system for the design of radiotherapy compensators","Andrew JW, Aldrich JE, Hale ME, Berry JA.","Med Phys. 1989 May-Jun;16(3):425-30. doi: 10.1118/1.596351.","Andrew JW","Med Phys","1989","1989/05/01","","","10.1118/1.596351"
"2739623","Comparison between continuous and discrete sources in the Paris system of implants","Paul JM, Philip PC, Brandenburg RW, Koch RF.","Med Phys. 1989 May-Jun;16(3):414-24. doi: 10.1118/1.596350.","Paul JM","Med Phys","1989","1989/05/01","","","10.1118/1.596350"
"2739622","Probability of causation for cancers potentially induced by ionizing radiation","Wagner LK, Brodsky A, Jose DE, Rao G, Webster EW.","Med Phys. 1989 May-Jun;16(3):406-13. doi: 10.1118/1.596349.","Wagner LK","Med Phys","1989","1989/05/01","","","10.1118/1.596349"
"2739621","An optimal synthetic aperture for circular tomosynthesis","Ruttimann UE, Qi XL, Webber RL.","Med Phys. 1989 May-Jun;16(3):398-405. doi: 10.1118/1.596348.","Ruttimann UE","Med Phys","1989","1989/05/01","","","10.1118/1.596348"
"2739620","Constrained reconstruction: a superresolution, optimal signal-to-noise alternative to the Fourier transform in magnetic resonance imaging","Haacke EM, Liang ZP, Izen SH.","Med Phys. 1989 May-Jun;16(3):388-97. doi: 10.1118/1.596427.","Haacke EM","Med Phys","1989","1989/05/01","","","10.1118/1.596427"
"2739619","Preliminary validation of the opposing view method for quantitative gamma camera imaging","Eary JF, Appelbaum FL, Durack L, Brown P.","Med Phys. 1989 May-Jun;16(3):382-7. doi: 10.1118/1.596347.","Eary JF","Med Phys","1989","1989/05/01","","","10.1118/1.596347"
"2739618","Interface dosimetry for I-125 sources","Ling CC, Yorke ED.","Med Phys. 1989 May-Jun;16(3):376-81. doi: 10.1118/1.596346.","Ling CC","Med Phys","1989","1989/05/01","","","10.1118/1.596346"
"2739617","Optimization of the wedge filter parameters for a radiotherapy treatment planning system","Willemse CA, Duvenage J, Lötter MG, Minnaar PC, Goedhals L.","Med Phys. 1989 May-Jun;16(3):352-6. doi: 10.1118/1.596344.","Willemse CA","Med Phys","1989","1989/05/01","","","10.1118/1.596344"
"2739616","Spatial light distribution in tumors: phantom measurements","Lenz P.","Med Phys. 1989 May-Jun;16(3):326-32. doi: 10.1118/1.596342.","Lenz P","Med Phys","1989","1989/05/01","","","10.1118/1.596342"
"2739615","A two-fluid model for hematocrit distribution in microvascular networks","Hokkanen JE.","Med Phys. 1989 May-Jun;16(3):319-25. doi: 10.1118/1.596341.","Hokkanen JE","Med Phys","1989","1989/05/01","","","10.1118/1.596341"
"2661983","Characterization of transmitted motion in fetal lung: quantitative analysis","Adler R, Rubin JM, Bland P, Carson P.","Med Phys. 1989 May-Jun;16(3):333-7. doi: 10.1118/1.596441.","Adler R","Med Phys","1989","1989/05/01","","","10.1118/1.596441"
"2544792","The use of variable grid spacing to accelerate dose calculations","Niemierko A, Goitein M.","Med Phys. 1989 May-Jun;16(3):357-66. doi: 10.1118/1.596425.","Niemierko A","Med Phys","1989","1989/05/01","","","10.1118/1.596425"
"2544791","Compensation for beam intensity fluctuation in determination of P(ion) the ion-recombination correction factor for ionization chambers, by the two-voltage technique","Hayakawa Y, Loch CP, Tada J, Inada T.","Med Phys. 1989 May-Jun;16(3):346-51. doi: 10.1118/1.596343.","Hayakawa Y","Med Phys","1989","1989/05/01","","","10.1118/1.596343"
"2500585","Backscatter dose perturbation at high atomic number interfaces in megavoltage photon beams","Das IJ, Kahn FM.","Med Phys. 1989 May-Jun;16(3):367-75. doi: 10.1118/1.596345.","Das IJ","Med Phys","1989","1989/05/01","","","10.1118/1.596345"
"2500584","Detection of pion-induced radioactivity by autoradiography and positron emission tomography","Shirato H, Harrison R, Kornelsen RO, Lam GK, Gaffney CC, Goodman GB, Grochowski E, Pate B.","Med Phys. 1989 May-Jun;16(3):338-45. doi: 10.1118/1.596426.","Shirato H","Med Phys","1989","1989/05/01","","","10.1118/1.596426"
